url,verdict,coverageState,robotsTxtState,indexingState,pageFetchState,lastCrawlTime,canonicalUrl_user,canonicalUrl_google,sitemaps
https://activitywiz.com/he/youth/content/movies/movieJourney,PASS,Submitted and indexed,ALLOWED,INDEXING_ALLOWED,SUCCESSFUL,2025-06-16T16:21:33Z,https://activitywiz.com/en/youth/content/movies/movieJourney,https://activitywiz.com/he/youth/content/movies/movieJourney,https://activitywiz.com/sitemap.xml
https://activitywiz.com/he/youth/content/movies/hollywoodInMiniature,PASS,Submitted and indexed,ALLOWED,INDEXING_ALLOWED,SUCCESSFUL,2025-06-16T16:26:45Z,https://activitywiz.com/en/youth/content/movies/hollywoodInMiniature,https://activitywiz.com/he/youth/content/movies/hollywoodInMiniature,https://activitywiz.com/sitemap.xml
https://activitywiz.com/he/youth/content/traffic/safePath,PASS,Submitted and indexed,ALLOWED,INDEXING_ALLOWED,SUCCESSFUL,2025-06-16T16:25:18Z,https://activitywiz.com/he/youth/content/traffic/safePath,https://activitywiz.com/he/youth/content/traffic/safePath,https://activitywiz.com/sitemap.xml
https://activitywiz.com/he/youth/content/traffic/trafficLight,PASS,Submitted and indexed,ALLOWED,INDEXING_ALLOWED,SUCCESSFUL,2025-06-16T16:57:49Z,https://activitywiz.com/he/youth/content/traffic/trafficLight,https://activitywiz.com/he/youth/content/traffic/trafficLight,https://activitywiz.com/sitemap.xml
https://activitywiz.com/he/youth/content/traffic/publicTransport,PASS,Submitted and indexed,ALLOWED,INDEXING_ALLOWED,SUCCESSFUL,2025-06-16T16:33:23Z,https://activitywiz.com/en/youth/content/traffic/publicTransport,https://activitywiz.com/he/youth/content/traffic/publicTransport,https://activitywiz.com/sitemap.xml
https://activitywiz.com/he/youth/content/traffic/seatBelt,PASS,Submitted and indexed,ALLOWED,INDEXING_ALLOWED,SUCCESSFUL,2025-06-16T16:21:33Z,https://activitywiz.com/en/youth/content/traffic/seatBelt,https://activitywiz.com/he/youth/content/traffic/seatBelt,
https://activitywiz.com/he/youth/content/animals/animalWorld,PASS,Submitted and indexed,ALLOWED,INDEXING_ALLOWED,SUCCESSFUL,2025-06-16T16:23:39Z,https://activitywiz.com/he/youth/content/animals/animalWorld,https://activitywiz.com/he/youth/content/animals/animalWorld,https://activitywiz.com/sitemap.xml
https://activitywiz.com/he/youth/content/animals/animalHabitats,PASS,Submitted and indexed,ALLOWED,INDEXING_ALLOWED,SUCCESSFUL,2025-07-13T05:07:50Z,https://activitywiz.com/en/youth/content/animals/animalHabitats,https://activitywiz.com/he/youth/content/animals/animalHabitats,https://activitywiz.com/sitemap.xml
https://activitywiz.com/he/youth/content/animals/myPets,PASS,Submitted and indexed,ALLOWED,INDEXING_ALLOWED,SUCCESSFUL,2025-06-16T16:23:31Z,https://activitywiz.com/en/youth/content/animals/myPets,https://activitywiz.com/he/youth/content/animals/myPets,
https://activitywiz.com/he/youth/content/animals/animalProtection,PASS,Submitted and indexed,ALLOWED,INDEXING_ALLOWED,SUCCESSFUL,2025-06-16T16:21:34Z,https://activitywiz.com/he/youth/content/animals/animalProtection,https://activitywiz.com/he/youth/content/animals/animalProtection,https://activitywiz.com/sitemap.xml
https://activitywiz.com/he/youth/content/teamwork/togetherPossible,NEUTRAL,Page with redirect,ALLOWED,INDEXING_ALLOWED,SUCCESSFUL,2025-07-22T16:49:58Z,,https://activitywiz.com/en/youth,https://activitywiz.com/sitemap.xml
https://activitywiz.com/he/youth/content/teamwork/teamBuilding,PASS,Submitted and indexed,ALLOWED,INDEXING_ALLOWED,SUCCESSFUL,2025-07-05T14:21:35Z,https://activitywiz.com/en/youth/content/teamwork/teamBuilding,https://activitywiz.com/he/youth/content/teamwork/teamBuilding,https://activitywiz.com/sitemap.xml
https://activitywiz.com/he/youth/content/teamwork/successTower,NEUTRAL,Page with redirect,ALLOWED,INDEXING_ALLOWED,SUCCESSFUL,2025-07-15T15:32:51Z,https://activitywiz.com/en/youth/content/teamwork/successTower,https://activitywiz.com/en/youth,
https://activitywiz.com/he/youth/content/teamwork/commonJourney,PASS,Submitted and indexed,ALLOWED,INDEXING_ALLOWED,SUCCESSFUL,2025-06-16T16:20:39Z,https://activitywiz.com/en/youth/content/teamwork/commonJourney,https://activitywiz.com/he/youth/content/teamwork/commonJourney,https://activitywiz.com/sitemap.xml
https://activitywiz.com/he/youth/content/teamwork/survival,NEUTRAL,Page with redirect,ALLOWED,INDEXING_ALLOWED,SUCCESSFUL,2025-07-14T19:01:01Z,https://activitywiz.com/en/youth/content/teamwork/survival,https://activitywiz.com/en/youth,https://activitywiz.com/sitemap.xml
https://activitywiz.com/he/youth/content/superhero/superhero,PASS,Submitted and indexed,ALLOWED,INDEXING_ALLOWED,SUCCESSFUL,2025-06-16T16:25:53Z,https://activitywiz.com/en/youth/content/superhero/superhero,https://activitywiz.com/he/youth/content/superhero/superhero,https://activitywiz.com/sitemap.xml
https://activitywiz.com/he/youth/content/superhero/superheroAcademy,NEUTRAL,Page with redirect,ALLOWED,INDEXING_ALLOWED,SUCCESSFUL,2025-07-22T19:04:28Z,,https://activitywiz.com/en/youth,https://activitywiz.com/sitemap.xml
https://activitywiz.com/he/youth/content/superhero/superheroJourney,NEUTRAL,"Duplicate, Google chose different canonical than user",ALLOWED,INDEXING_ALLOWED,SUCCESSFUL,2025-08-08T01:49:17Z,https://activitywiz.com/he/youth/content/superhero/superheroJourney,https://activitywiz.com/en/youth,https://activitywiz.com/sitemap.xml
https://activitywiz.com/he/youth/content/harassment/harassment,PASS,Submitted and indexed,ALLOWED,INDEXING_ALLOWED,SUCCESSFUL,2025-06-16T16:21:05Z,https://activitywiz.com/he/youth/content/harassment/harassment,https://activitywiz.com/he/youth/content/harassment/harassment,https://activitywiz.com/sitemap.xml
https://activitywiz.com/he/youth/content/harassment/harassmentPrevention,PASS,Submitted and indexed,ALLOWED,INDEXING_ALLOWED,SUCCESSFUL,2025-06-16T16:48:49Z,,https://activitywiz.com/he/youth/content/harassment/harassmentPrevention,
https://activitywiz.com/he/youth/content/harassment/respectTogether,PASS,Submitted and indexed,ALLOWED,INDEXING_ALLOWED,SUCCESSFUL,2025-06-16T16:48:51Z,https://activitywiz.com/en/youth/content/harassment/respectTogether,https://activitywiz.com/he/youth/content/harassment/respectTogether,
https://activitywiz.com/he/youth/content/peak/escape,PASS,Submitted and indexed,ALLOWED,INDEXING_ALLOWED,SUCCESSFUL,2025-06-16T16:29:36Z,,https://activitywiz.com/he/youth/content/peak/escape,https://activitywiz.com/sitemap.xml
https://activitywiz.com/he/youth/content/peak/treasure,NEUTRAL,Page with redirect,ALLOWED,INDEXING_ALLOWED,SUCCESSFUL,2025-07-21T21:44:14Z,,https://activitywiz.com/en/youth,https://activitywiz.com/sitemap.xml
https://activitywiz.com/he/youth/content/peak/skyline,PASS,Submitted and indexed,ALLOWED,INDEXING_ALLOWED,SUCCESSFUL,2025-06-16T16:24:52Z,https://activitywiz.com/he/youth/content/peak/skyline,https://activitywiz.com/he/youth/content/peak/skyline,https://activitywiz.com/sitemap.xml
https://activitywiz.com/he/event,PASS,Submitted and indexed,ALLOWED,INDEXING_ALLOWED,SUCCESSFUL,2025-08-03T15:43:17Z,https://activitywiz.com/en/youth,https://activitywiz.com/he/event,https://activitywiz.com/sitemap.xml
https://activitywiz.com/en/event,PASS,Submitted and indexed,ALLOWED,INDEXING_ALLOWED,SUCCESSFUL,2025-08-04T18:45:21Z,https://activitywiz.com/en/event,https://activitywiz.com/en/event,https://activitywiz.com/sitemap.xml
https://activitywiz.com/es/event,NEUTRAL,Page with redirect,ALLOWED,INDEXING_ALLOWED,SUCCESSFUL,2025-08-13T05:50:22Z,https://activitywiz.com/en/youth,https://activitywiz.com/en/youth,
https://activitywiz.com/ar/event,PASS,Submitted and indexed,ALLOWED,INDEXING_ALLOWED,SUCCESSFUL,2025-08-04T18:44:28Z,https://activitywiz.com/ar/event,https://activitywiz.com/ar/event,https://activitywiz.com/sitemap.xml
https://activitywiz.com/he/event/faq,PASS,Submitted and indexed,ALLOWED,INDEXING_ALLOWED,SUCCESSFUL,2025-08-12T10:12:02Z,https://activitywiz.com/he/event/faq,https://activitywiz.com/he/event/faq,https://activitywiz.com/sitemap.xml
https://activitywiz.com/en/event/faq,PASS,Submitted and indexed,ALLOWED,INDEXING_ALLOWED,SUCCESSFUL,2025-08-11T05:26:50Z,https://activitywiz.com/en/youth,https://activitywiz.com/en/event/faq,https://activitywiz.com/sitemap.xml
https://activitywiz.com/es/event/faq,PASS,Submitted and indexed,ALLOWED,INDEXING_ALLOWED,SUCCESSFUL,2025-08-12T10:10:52Z,https://activitywiz.com/es/event/faq,https://activitywiz.com/es/event/faq,https://activitywiz.com/sitemap.xml
https://activitywiz.com/ar/event/faq,PASS,Submitted and indexed,ALLOWED,INDEXING_ALLOWED,SUCCESSFUL,2025-08-12T10:10:43Z,https://activitywiz.com/ar/event/faq,https://activitywiz.com/ar/event/faq,https://activitywiz.com/sitemap.xml
https://activitywiz.com/he/practice,NEUTRAL,"Duplicate, Google chose different canonical than user",ALLOWED,INDEXING_ALLOWED,SUCCESSFUL,2025-08-13T05:50:23Z,https://activitywiz.com/he/practice,https://activitywiz.com/en/practice,https://activitywiz.com/sitemap.xml
https://activitywiz.com/en/practice,PASS,Submitted and indexed,ALLOWED,INDEXING_ALLOWED,SUCCESSFUL,2025-08-02T10:33:01Z,https://activitywiz.com/en/practice,https://activitywiz.com/en/practice,https://activitywiz.com/sitemap.xml
https://activitywiz.com/es/practice,PASS,Submitted and indexed,ALLOWED,INDEXING_ALLOWED,SUCCESSFUL,2025-08-04T18:42:57Z,https://activitywiz.com/es/practice,https://activitywiz.com/es/practice,https://activitywiz.com/sitemap.xml
https://activitywiz.com/ar/practice,PASS,Submitted and indexed,ALLOWED,INDEXING_ALLOWED,SUCCESSFUL,2025-08-04T18:42:14Z,https://activitywiz.com/ar/practice,https://activitywiz.com/ar/practice,https://activitywiz.com/sitemap.xml
https://activitywiz.com/he/practice/faq,PASS,Submitted and indexed,ALLOWED,INDEXING_ALLOWED,SUCCESSFUL,2025-08-12T10:18:03Z,https://activitywiz.com/he/practice/faq,https://activitywiz.com/he/practice/faq,https://activitywiz.com/sitemap.xml
https://activitywiz.com/en/practice/faq,PASS,Submitted and indexed,ALLOWED,INDEXING_ALLOWED,SUCCESSFUL,2025-08-11T16:10:51Z,,https://activitywiz.com/en/practice/faq,
https://activitywiz.com/es/practice/faq,NEUTRAL,Page with redirect,ALLOWED,INDEXING_ALLOWED,SUCCESSFUL,2025-06-16T16:54:15Z,https://activitywiz.com/en/practice/faq,https://activitywiz.com/en/practice/faq,
https://activitywiz.com/ar/practice/faq,NEUTRAL,Page with redirect,ALLOWED,INDEXING_ALLOWED,SUCCESSFUL,2025-06-16T16:25:18Z,https://activitywiz.com/en/practice/faq,https://activitywiz.com/en/practice/faq,https://activitywiz.com/sitemap.xml
https://activitywiz.com/he/words,PASS,Submitted and indexed,ALLOWED,INDEXING_ALLOWED,SUCCESSFUL,2025-08-07T06:20:24Z,https://activitywiz.com/he/words,https://activitywiz.com/he/words,
https://activitywiz.com/en/words,PASS,Submitted and indexed,ALLOWED,INDEXING_ALLOWED,SUCCESSFUL,2025-08-06T20:51:20Z,https://activitywiz.com/en/words,https://activitywiz.com/en/words,https://activitywiz.com/sitemap.xml
https://activitywiz.com/es/words,PASS,Submitted and indexed,ALLOWED,INDEXING_ALLOWED,SUCCESSFUL,2025-08-07T02:21:18Z,https://activitywiz.com/es/words,https://activitywiz.com/es/words,https://activitywiz.com/sitemap.xml
https://activitywiz.com/ar/words,PASS,Submitted and indexed,ALLOWED,INDEXING_ALLOWED,SUCCESSFUL,2025-08-06T21:51:19Z,https://activitywiz.com/ar/words,https://activitywiz.com/ar/words,https://activitywiz.com/sitemap.xml
https://activitywiz.com/he/words/faq,PASS,Submitted and indexed,ALLOWED,INDEXING_ALLOWED,SUCCESSFUL,2025-08-12T10:16:49Z,https://activitywiz.com/he/words/faq,https://activitywiz.com/he/words/faq,
https://activitywiz.com/en/words/faq,PASS,Submitted and indexed,ALLOWED,INDEXING_ALLOWED,SUCCESSFUL,2025-07-05T05:09:14Z,https://activitywiz.com/en/words/faq,https://activitywiz.com/en/words/faq,https://activitywiz.com/sitemap.xml
https://activitywiz.com/es/words/faq,PASS,Submitted and indexed,ALLOWED,INDEXING_ALLOWED,SUCCESSFUL,2025-08-06T14:19:48Z,,https://activitywiz.com/es/words/faq,https://activitywiz.com/sitemap.xml
https://activitywiz.com/ar/words/faq,NEUTRAL,Page with redirect,ALLOWED,INDEXING_ALLOWED,SUCCESSFUL,2025-07-05T04:48:30Z,https://activitywiz.com/en/words/faq,https://activitywiz.com/en/words/faq,
